doi,ref,tweet_id,tweet_url,ref_domain,alt_has
10.1016/j.ress.2015.02.001,sciencedirect.com/science?_method=citationSearch&_ob=GatewayURL&_origin=IRSSSEARCH&_piikey=S0951832015000460&_version=1&md5=ee3b62eab696894a474610214d54e187,570642172405551104,https://twitter.com/drspiteri/status/570642172405551104,sciencedirect.com,False
10.1016/j.ress.2015.03.007,sciencedirect.com/science?_ob=GatewayURL&_origin=IRSSSEARCH&_method=citationSearch&_piikey=S0951832015000654&_version=1&md5=5d7618235bafacc2077720058d8dd9f9,575975790912802816,http://twitter.com/Library_Space/statuses/575975790912802816,sciencedirect.com,False
10.1016/j.ress.2014.11.013,sciencedirect.com/science?_method=citationSearch&_ob=GatewayURL&_origin=IRSSSEARCH&_piikey=S0951832014002956&_version=1&md5=d48f596699e4320292391610930b6fb6,546307000007544832,https://twitter.com/FlexibleNano/status/546307000007544832,sciencedirect.com,False
10.1016/j.ress.2014.11.013,sciencedirect.com/science?_method=citationSearch&_ob=GatewayURL&_origin=IRSSSEARCH&_piikey=S0951832014002956&_version=1&md5=d48f596699e4320292391610930b6fb6,546306998203998208,https://twitter.com/FlexiblePV/status/546306998203998208,sciencedirect.com,False
10.1016/j.ress.2014.12.009,sciencedirect.com/science?_ob=GatewayURL&_origin=IRSSSEARCH&_method=citationSearch&_piikey=S0951832014003160&_version=1&md5=878d70a4ade3293739e74858680c1bde,576103023778226176,http://twitter.com/DWH_papers/statuses/576103023778226176,sciencedirect.com,False
10.1016/j.ress.2015.01.001,sciencedirect.com/science?_ob=GatewayURL&_origin=IRSSSEARCH&_method=citationSearch&_piikey=S0951832015000034&_version=1&md5=e63b15ca158fb28efefdaa7bfe8792a4,576103007588225026,http://twitter.com/DWH_papers/statuses/576103007588225026,sciencedirect.com,False
10.1016/j.ssci.2015.02.006,sciencedirect.com/science?_ob=GatewayURL&_origin=IRSSSEARCH&_method=citationSearch&_piikey=S092575351500034X&_version=1&md5=5bf40f37c8190bb5636e5a60857c6264,576089024126910464,http://twitter.com/drspiteri/statuses/576089024126910464,sciencedirect.com,False
10.1016/j.sysconle.2015.08.008,arxiv.org/abs/1504.03392,588151608208453632,https://twitter.com/MathPaper/status/588151608208453632,arxiv.org,False
10.1016/j.trb.2015.01.009,arxiv.org/abs/1401.7838,430075699312201728,http://twitter.com/pkedrosky/status/430075699312201728,arxiv.org,False
10.1016/j.trb.2015.03.005,sciencedirect.com/science/article/pii/S019126151500048X?via%3Dihub,601151441747587072,http://twitter.com/itslibrary/statuses/601151441747587072,sciencedirect.com,False
10.1016/j.trb.2015.06.015,sciencedirect.com/science?_method=citationSearch&_ob=GatewayURL&_origin=IRSSSEARCH&_piikey=S0191261515001447&_version=1&md5=f0439bdd130631cd8e0dbe1e9eed1e81,624208221176233984,https://twitter.com/CMUVEG/status/624208221176233984,sciencedirect.com,False
10.1016/j.tre.2015.01.002,sro.sussex.ac.uk/65735,803547904866742273,http://twitter.com/SussexUniSRO/statuses/803547904866742273,sro.sussex.ac.uk,False
10.1287/trsc.2013.0502,pubsonline.informs.org/doi/abs/10.1287/trsc.2013.0502,456072950861803520,http://twitter.com/INFORMS/status/456072950861803520,pubsonline.informs.org,False
10.1287/trsc.2014.0555,pubsonline.informs.org/doi/abs/10.1287/trsc.2014.0555,525628969748815872,http://twitter.com/INFORMS/statuses/525628969748815872,pubsonline.informs.org,False
10.1016/j.dss.2015.09.003,arxiv.org/pdf/1509.04098,928556595813986304,http://twitter.com/SignorErnesto/statuses/928556595813986304,arxiv.org,False
10.1016/j.dss.2015.09.003,arxiv.org/abs/1509.04098,650694944173125633,http://twitter.com/afroboi/statuses/650694944173125633,arxiv.org,False
10.1016/j.dss.2015.04.012,translate.google.com/translate?hl=en&sl=en&tl=ru&u=sciencedirect.com/science/article/pii/S0167923615000834,635143005817565184,http://twitter.com/ADRIANSYSNET/statuses/635143005817565184,translate.google.com,False
10.1016/j.dss.2015.04.012,translate.google.com/translate?sl=en&tl=es&js=y&prev=_t&hl=en&ie=UTF-8&u=sciencedirect.com/science/article/pii/S0167923615000834&edit-text&act=url,635142513775411200,http://twitter.com/ADRIANSYSNET/statuses/635142513775411200,translate.google.com,False
10.1016/j.dss.2015.03.007,sciencedirect.com/science?_ob=GatewayURL&_origin=IRSSSEARCH&_method=citationSearch&_piikey=S0167923615000615&_version=1&md5=6366c7ae691f4a462fcd48f12c7cef1e,584052635306590209,http://twitter.com/Library_Space/statuses/584052635306590209,sciencedirect.com,False
10.1016/j.dss.2015.01.010,sciencedirect.com/science/article/pii/S0167923615000202interventions,670248693023563777,http://twitter.com/UBriskcenter/statuses/670248693023563777,sciencedirect.com,False
