DI,plumx_id
10.1016/j.ijpe.2014.12.025,345-J4dYUREsHa9jpRf9njDCtliKYmTj_Ve31Nspg_A
10.1016/j.ijpe.2014.12.007,-vk86dmH-v_p5rdk8GtiW3zBhvbQtxWCQMp80HenLQ4
10.1016/j.ijpe.2014.12.024,2FM1d92hh72MZrkz-tDxcFSW0UjbY8YUdY3OgkrUeO0
10.1016/j.ijpe.2014.07.010,2R7BvLjo2dSYCEsIwVI-59Cgo44NKk5PuFzS8Nc5OpI
10.1016/j.ijpe.2014.11.009,1sk1BNyJ4TF0VFgEtOKxqzIfaJl45_pIvdFu3-O_dZk
10.1016/j.ijpe.2014.11.001,2uzbNMlwD2mdj8SCM-qUc8ft163UPRNjY_dIfbjKOaY
10.1016/j.ijpe.2014.11.013,-QC1cmEOkZ2TaD0N4dQV6IxSqo5R3ACzHxCpdO_JiLk
10.1016/j.ijpe.2014.12.001,-JcYGhpkNxsrIVN9mBeEMxFdld40wOrH0y9KSkIUlYM
10.1016/j.ijpe.2014.10.010,8K4J8eI8LgGWjNtFC1tCT7bRyMOy4IToFDgLhZK07Zg
10.1016/j.ijpe.2014.12.021,-3_c_DMEh1_4Wl-XYMdrkKvXX-DajrbQAMB3IW8dyOg
10.1016/j.ijpe.2014.12.026,0S7O5Q-yBrSXln8p2RkZK0q6uTG_DwdV2GFaGg-8TsE
10.1016/j.ijpe.2014.07.011,2dTDjbagrsLe5kbIYxefOnTOcPI7A7Y3SZqRwUxl41Q
10.1016/j.ijpe.2014.09.024,-E5m6cBKF-v4kMYvZjvzktSCXcco6K3mvdZVEtFcaYY
10.1016/j.ijpe.2014.08.012,6oqaMAKgKehyLCjOMNHP2VmBTTM7PP0WU0SUg8_OKD8
10.1016/j.ijpe.2014.08.020,8VX7GjXYFVXyss-S_tF5taog86yUddDPeTPkWHuUb5w
10.1016/j.ijpe.2014.09.012,2EicITAA7EU6D_Vm7W39mzE2seAw3gAfiA2xeIRpLEE
10.1016/j.ijpe.2014.09.033,1muuid2zOHoisAIWdwbkimHQfNB2A_CeeSboh5ghQac
10.1016/j.ijpe.2014.10.007,-RTLlMKc1rwE9v0Qf1_mW5PPFu1379eHsKZ5pqsGAOs
10.1016/j.ijpe.2014.10.002,-7J51cUouhgkunZUIn-aCHwzWvJochl9taf0pKt38_Y
10.1016/j.ijpe.2014.10.003,-eYwnRZIQwjX3oUez8ZgCETZ8_xZcJ1-H3lB9dN3AHc
10.1016/j.ijpe.2014.10.008,0IJPV56d_7zetpob-g1mElJpZkEL_rjC7k1qCXzOuPU
10.1016/j.ijpe.2014.11.006,0CpwsFW9QbmJAAEhqhUvrWoNq2Em_-EidjpeHBiZ_WA
10.1016/j.ijpe.2014.08.017,EJCerSVwWZ5YOUHmF4X1ofp_xIfGCwF3L_wqzF9sfqg
10.1016/j.ijpe.2014.09.008,6WpwXZmFqJqhKriFLCkeiGKsrZUArgpJh1LClt-uD6o
10.1016/j.ijpe.2014.09.036,1A_g3zlXar_MYjS0bIh82BD2RhVzyPjWifkNWA2Nveg
10.1016/j.ijpe.2014.10.001,0IvEP8lol3M88OdF6lIWH_wvQdnUtNeA3zYESxftD4Y
10.1016/j.ijpe.2014.10.005,4NQsiwXA2lI4paCaosug7aixsoYrzoObBx_3C4494AU
10.1016/j.ijpe.2014.10.006,1wbhaT0pTe7DTJMuN-jG7Iz1XCoJG3eFqXz7AVMexAE
10.1016/j.ijpe.2014.10.013,-oU8Z9sIRS-4F3rVWKNSw16BhJIB-EdWP6OciLJumoU
10.1016/j.ijpe.2014.11.002,0DDCphjBQdGY3391t7uWv0gFp1fMfoWeBiYHPhkz2LM
10.1016/j.ijpe.2014.11.004,664uiYJCiiyY1eUFw9XI2NzwogJIP_8fxs8fDxu1V8w
10.1016/j.ijpe.2014.11.014,0MsHXWiI_daJu1LwpmCI9dVbRZQjvVrTT7B9bzkUMUw
10.1016/j.ijpe.2014.09.003,-yOokIcqatRK1rVaYKApfKYrJEGJsW1VlGD80dyofWg
10.1016/j.ijpe.2014.09.007,4SXhCkTWda8Gm6I4VhKqg09rpfZ0oE1o21VijQ6I1gQ
10.1016/j.ijpe.2014.09.005,-dMWJ3Nd7V_cUdvEldx0OVVUolQEP2fHE1u3lTOwqwA
10.1016/j.ijpe.2014.09.031,-BIQ35NQCyUCbTucNRdjB077ct07GQxloxb5IrAnt34
10.1016/j.ijpe.2014.09.002,EDRuEIkP40lr9gprFmCOi8yrINbQ69hpEqKKb8ETxIk
10.1016/j.ijpe.2014.09.032,-rIBhuuGCHW6JovOzMgGHNwsOlgtO4psUZVD2Tc7DC4
10.1016/j.ijpe.2014.09.030,-pmDvd2w1JOzKT8lfz8kmbctiAohTtA2kpOUwSYC2N0
10.1016/j.ijpe.2014.09.029,-SVkEvpChwr-VkT201C8qYmTmEnwMpSz0eJ4cA4UfYc
10.1016/j.ijpe.2014.09.025,8Oegl12qWQ_frPhdKjQswmkP0xoMlw2z4X7NJS829p8
10.1016/j.ijpe.2014.09.023,02-d3xqlH1_XPEF0B9GYvCVycfIaWSo4q5nNw93Mg0A
10.1016/j.ijpe.2014.09.022,3PxkwJ7MzXo7Win0lU3Hpr7VRch7eIpJ_pp8RH_YlqM
10.1016/j.ijpe.2014.09.018,0Xd-6PN3Dw9V1NSSnfFBfVEqx8jZ8t7VT2yAnIOTC04
10.1016/j.ijpe.2014.09.017,53knZ9Rx_BSlsGxOur0aEcr41ybr0DSeKjxZDEevoiE
10.1016/j.ijpe.2014.09.010,-uT_H0VfjKB7fiRwWj3X6_9j7FuiDvPZe3UoAAz6KG4
10.1016/j.ijpe.2014.07.026,-AoEgDaY_0jQwpOkv1k3pXP4S9KjFTZ1sw_pZfF7QBw
10.1016/j.ijpe.2014.05.005,1DsnyED2mEcd8NBmwcSZvshhC28-sFc-RQZRQoGpfPo
10.1016/j.ijpe.2014.05.003,49KjnePUhmNSExzGmMcT2x8-048zwZVyqPUEaQMP9oc
10.1016/j.ijpe.2014.09.001,1hEHOlocXx_4vG8ini_2WHmakhXfTz5gh_IuY_J8ot0
10.1016/j.ijpe.2014.09.004,07QLY1Y4to9eHFhMFewtg2Dz6aYx1D3NlpclSnrgTuY
10.1016/j.ijpe.2014.02.017,-LByP1cwZlfCf_AXdHhpAC9oXsh7X1aCmUTHiQd3hI0
10.1016/j.ijpe.2014.02.019,-0J_QiLTz4Mog_Q1iChCylZAsJ97BWbYGYxI0wSc-Ew
10.1016/j.ijpe.2014.09.034,-f3wmvUruBLo-P4GgKs4F2uIMI1fYVvHaIRkbJZhO0c
10.1016/j.ijpe.2014.10.004,68mKFKVwOYaBOFNTHJ5oIRqKTzpV--n1FYqp3uMM9bo
10.1016/j.ijpe.2014.09.028,0TQM9NevpZi4xwnQV3mSMVWUlvmXndu2Ra9tw20ziX0
10.1016/j.ijpe.2014.09.027,2Wd1sI6HRpFhaHVE4r8-a9REdZpbHgp8dYNDotCmUrk
10.1016/j.ijpe.2014.09.016,6YO0mbqjrxh4YHt30MsF1GD1xX-X6JO334bgI_iWkxs
10.1016/j.ijpe.2014.09.015,1sG44ZbbN0EWbNcEBlJDrPib33nvM2fO26VUVHJEWX8
10.1016/j.ijpe.2014.09.013,7qPRZSHOoL7JHpyumJkdx5YzbEDosz6z_GR2iX0gI1g
10.1016/j.ijpe.2014.09.009,2phhqDetdB1NFxhYcQPqg7LnWIMUwwnqAXrctNits6s
10.1016/j.ijpe.2014.07.022,2-H58Kxuz3SU35h9kbM7qdPzuv8e7jtDz2mvLHDfEAw
10.1016/j.ijpe.2014.05.001,0jd_hplMv_tPnnLNcSGSELXsEXEzVyXOWBP7OKt7Rpk
10.1002/asmb.2087,08ZnOVysmXqXu72rXUqxHwk-rccPkmEeexvyZSSGRCg
10.1002/asmb.2089,5cvRbeBmGF9cgjwU_AORTn0CBpGm7IuHZgwR14JaAvg
10.1002/asmb.2091,-lw1nxw-faD8Sfoqc59LvyO5lD8fSn5YsYTR_6iXds4
10.1002/asmb.2102,1m1EuN4-M6Zv7d0SDRT29f4HuP2qPOjL1vcL2YuG1ZA
10.1002/asmb.2108,35yYKIxLdnOXnhc3vay3yT9VFXRHKp9r5EMzjpJaYsc
10.1002/asmb.2111,3YCEEr4fbNN0BmYAKE90-Vogh12VRnQnO5udScC4Nks
10.1002/asmb.2112,4Gcw5rNmcwbGUL1lgKczj6Vfr-aNq8JkwYyPf8MxwqA
10.1002/asmb.2115,4tam0kcZ74ry1Y9ijOeUJrZrUgt9Jp3KEx3CezuT5X0
10.1002/asmb.2116,1n3YNS9K25x0iK8raWh8JLRIvdA7bWbT75bLb-OZFmE
10.1002/asmb.2119,0ehdxY_y3AotvHQUelr61iZKOdjOOFs4Pg3kl52SV2w
10.1002/asmb.2110,0p6KbQt0e4ug44ISu96tQDEOWq4XY_ikkbD_ZB9iqa4
10.1002/asmb.2060,2vll6IUpKyGlA1Vq3dbiCKxYc0rN09K8ESg38Jno9AU
10.1002/asmb.2062,8rIB6jX3P2dk1A6DHFQ-pR6uAQE0myVn1hTTVhyy5PU
10.1002/asmb.2065,CeIUM4IV8iRtBjbwL0UHSD1ILH9c2JJyci6tP4Tc7KA
10.1002/asmb.2066,2Gi1mkH9czUYZERuYxMr0yEohTzBhiGcYS9XD7jK0sI
10.1002/asmb.2072,9YTUFbrJDxtm5jNW9Ov2cEQdwpgTmL6bXHCXItFDCJU
10.1002/asmb.2073,2AJMVMjJ-TA6NSaqCgCbufEjfmy0f0IAgccWrboXLRs
10.1002/asmb.2075,4b3BiQ1gggNgdYFykX3fdEEvvM_pKFrZsr5MkbBFMX8
10.1002/asmb.2079,-P6R6rx-eTqzWq5wZw7OoQX-zcyhOH2w6aInASvyUX8
10.1002/asmb.2085,8kT74iq3EwV4UoFVlTcjBscRgknOwvzZukRSm03n69c
10.1002/asmb.2100,6qNH6vmrav47M08kR4FLyNztvaPTIARib-H6nXoTMi8
10.1002/asmb.2064,1Q3t_KzZ5UQFHDOxy-Z51DsvWi-xNbq6hPIDsqp_bEA
10.1002/asmb.2031,8qHbzMheySyUoXLu6_QeMLI0kzJG7WoBiOqC4WijUD8
10.1002/asmb.2035,1tn2j9l_kGQ3HEpcSrEPfbptLmfgUu2HoQWB4dv6L_w
10.1002/asmb.2036,K33QTTFfk51p8MaY5NUw08oGcAKfhoXw3haI8O5PbWs
10.1002/asmb.2037,CA-tB_FBIjY5YzIbsC4tuF2udkzIQoHLPRVpi8od1fE
10.1002/asmb.2039,1s3C5_bN3GAnQOvdk79XH6cSknHF2adLSIRknjwKBnQ
10.1002/asmb.2042,4-wgrshcUjcIBXtVpFFbiVboT65baG6bWouh_dstSVo
10.1002/asmb.2043,6S8z30r4FAb-RHTdqDYQ32Ou5Z74B9MDr8hCXaLxO_I
10.1002/asmb.2045,D8VabFOsjzGjB3GZWluY8IEvJsWDFGfwlGF3U4S7YNs
10.1002/asmb.2056,NBUhceLXEfPvVDRDF6fFisA55E2n2nFulI-JPDbvlnY
10.1002/asmb.2058,0EiGnAQeeKtdNDHx1hCY_n02FIQN_fgdTBoq9FnBei0
10.1002/asmb.2053,0LTOKisI2hMhqSqhzunvT0UUC6822OnHk2Vu1IV8JGo
10.1002/asmb.2094,s1pDoKc-FFlM43ebmCoaOiSOUZliFU5QkV4NQYO1w7s
10.1002/asmb.2020,BV2AyojmNBl7myhlYJZWu6PQ3Ioa8leVmnUfq7Lx-AE
10.1002/asmb.2055,0b5bz9F5uNVD2_iiXGfz6TFhLydAyrkC71uelOXwr9g
10.1002/asmb.2044,4sSBS74gzfwwd3Smo1NH07iPnsN2V4S_jsFF3WZsh4o
10.1002/asmb.2041,QweeCULFfSHw5TA1wbwgqKW0zL_W97CdXOCAVBDmf8s
10.1002/asmb.2029,Fqe_jhsFOOIQXcaeShO5q-L_HSKa-8Bfhy5Zaemojgg
10.1002/asmb.2051,2o8vC768DcBLJ4L0GLFuXhn5bH117AvqvM-TAJDB2gM
10.1002/asmb.2076,DyZGmpVPEVMoubPy81mg-zNl5U-YRKcb4lbxVIFCXjM
10.1002/asmb.2010,5TUZZBZlJbViLyfc9L3GIfWdz9OopOLyeLqiuFnmqKM
10.1002/asmb.2077,5Fvc5MSxPBCEELqCvOZ413b9U4-RPctVxw254cszlTI
10.1002/asmb.2052,DuDIwlsQgfsOosaz2_H3f_YFEX4CgDPZ63gT_bmuQ78
10.1002/asmb.2033,-Uqo8rhFKWyHRQNU0Kt6Xjxv7y7lnltseWZcGwRrIo0
10.1002/asmb.2103,8sZ1f9x-dPo6hum8K5OAGFC8_nIW0NLhknTbGyx8hhw
10.1002/asmb.2118,-4W1G76KULl0xHKK45y481Fbtlp8F8kMbzAUSxDAc7A
10.1002/asmb.1984,BRKiOWty_fh3q_CbFZKgphTkgXJw3WOBKiJ_S5Yg8OM
10.1002/asmb.2009,-_JF_rI-sBgrf1GkHovM2aMVO9JgyzCcnJxTc3Ek01s
10.1002/asmb.2095,6I9-_OugW7NROxdmVr_XHlOnYVFa56ZDKwoban-Ktyw
10.1002/asmb.2059,6lf2qnDSWo9w6-pU7Z06uWSQiuYfwnWJECA-PAMh8aY
10.1002/asmb.2084,-HPeORdOl6TnPQohaQpcIVYbYagEQtD28HYr8JPr4-w
10.1002/asmb.2088,2WcQRdQPjz-3dr1qxqwKKg3jqV6TjKJDPm0Lxg82z_g
10.1002/asmb.2083,CZnUFmHGBXkuK62o9Rz3sI2IHiotRHbyeLxEfKF9VQ4
10.1002/asmb.2109,7JCTir1N_0yPQI0Jr14dkRU6z4P1Ql7IYtlogT9ADQY
10.1002/asmb.2025,6mON-zTdte7tLWI9sAV8pmfLaEgHz4VB7YjUQ3ThWCk
10.1002/asmb.2028,0XeLK-dWhv_gZXH3U2T5ujZVJmt2_1vufWtJyUxHaYk
10.1002/asmb.2030,2VXcJqN4aGzBuecOX5UR6dYl6HkqzOh6qaFwTTIzf5o
10.1002/asmb.2027,fraUsJOmWWHHunfA7VXZvt1NAJ4DX4WheZTPPuf9m9I
10.1002/asmb.2105,3x0iuERBTArqWMFR-pCc-cH8EYBjCP1AafC0d16xsXg
10.1002/asmb.2067,BYy4sYjrnyB66W41WpIwsxeTKLejsCiREtynGGbIPj0
10.1002/asmb.2069,4zScFvubxDdvR0As2aWUI_d9H2Gl5MNlLskR4BSDwUQ
10.1002/asmb.2070,41cscA3jA586g863dHG72NjPuhDztbhDJIqrXeJZ9Iw
10.1002/asmb.2078,8ul_tZdOMQxlmdgWe9-hf9NXutj0zI8GyDjtQuwJ8CM
10.1002/asmb.2092,7luJIX4_aWA9vjCnUyCNFKJAnWtOxojcPaS-85uA7Lg
10.1002/asmb.2104,0kGifuHL5vS6SujrXa9aCoCR8frryoq7xPGqDjutZkQ
10.1002/asmb.2099,4_2QC_2b3Ystcd3w-paUkhfgPfZmsTBermsax75m-Ms
10.1002/asmb.2107,-I3uQFGkd0irUcpykQ9ha-QBYn73XNNiNXi-oYYsXXU
10.1002/asmb.2093,NVZ3oqZNzmbJ5_3WTMZt0XE2Ex40GZbIgeOtTavCRgU
10.1002/asmb.2098,6WuwzzounRC7YcIs7jWc7VYHCCGLRCpDDbQ9duJU-qM
10.1002/asmb.2101,HjenSS4FQXCyp3y5qimZQnjLXCQIUWk3OTygHNMmT_k
10.1002/asmb.2086,0sQhGJ9I1a4MlmVoyZ9UGNkOnyy4ZpZaDTDMUaJZjcY
10.1002/asmb.2080,1L9onhfwTKjOWgr1_odpxZ6NrCsyYwDBdMYZbMvjtUU
10.1002/asmb.2081,4wwykzEwAnF-TdWmTVJPwnGclYHo-jMnYCqzahVjA1I
10.1002/asmb.2113,-0P7seRzb8W5OMYCl7AxIL86OBG9ucAHpMdIHbyPh9E
10.1002/asmb.2106,1RaSdmf3DdIIjhh-K_J9CiR2zIIGFHXQpCpDeVRGYb4
10.1002/asmb.2114,3t8M3UNYWiGnJDKHH-B8QGmjompaLzu0Tm-_x2bEEUI
10.1002/asmb.2063,3ntZo8d-M8XYU4JwamF0hYPM_2Rv8q4wHbcvIwMkpR8
10.1080/00207543.2015.1102356,0r7j51bj5txVDsBE3iecZWboZA7pMtL90FqyuscHJlg
10.1080/00207543.2015.1018452,8LWvKsaMNrCvjl7Dt68XVEioDWpBeSmFK86EbTcvEjQ
10.1080/00207543.2015.1029647,3HnDuM--_OQ-fg1qifrKzhYxzM-AsJDbI11id3WCtxc
10.1080/00207543.2015.1033500,CYOIQr8ZBvbAhTri8ShMZd5BW0sKxU4A2x0GDQc4BHo
10.1080/00207543.2015.1037022,5BvVqUJZrDdb2ISNPTzFmyINL6-qDeBHarygPzZlmVM
10.1080/00207543.2015.1037023,7jhu_-TXXsT-RqYZqb17xJQ0FN5S4VokEA8pLqBRXWE
10.1080/00207543.2015.1037405,4yrexsDeJdMjDGIemfw0XPxmTb7o99dcjGBuWq6H3P4
10.1080/00207543.2015.1056318,8K0yOP50MZ1YrgSPz79b2O4MgipGRMrg6ifpSONAKGU
10.1080/00207543.2015.1059520,3hUefNZOcNZRuoXgoyTvJnTi9B7GtQRvvww7GFtXnuQ
10.1080/00207543.2015.1061221,3KbnFIi0Wu-biCm_7WBtlA88DeM1OV4LFw3xh9qyJDM
10.1080/00207543.2015.1077284,1_0s-3xWGLl3Hvv1LSQFlqYXz-okfGeuT2aFsPA3cr0
10.1080/00207543.2015.1081426,0TBKDkyREXXN9bGXPsx2A4C3nWCrdVxV5RL0W5Tf_6c
10.1080/00207543.2015.1081427,-gsP579Jks9qlrXFWCALXm8PjTyB8t1_-o5Qa817zRM
10.1080/00207543.2015.1082039,5JME4erTwsNOyG64jv3wYSsK_NTK7YmTXKB7c2HKNoc
10.1080/00207543.2015.1082040,CAQbVacbavBp_G-8roxxa40FiaZCcQEbv8CGnVFDs7U
10.1080/00207543.2015.1082041,9kJAf7at5sqpv7lLU4IPXaGDI-MuFS8mSvzDjq8t41Y
10.1080/00207543.2015.1082667,4DGeQtlmoWzPyNlAIsMEJK7M56TjI8RcE3IKHyikrb0
10.1080/00207543.2015.1084060,1ld0-a7v-ZEuhiVki8EDMYfjxuljvr2rqe0gwandXVA
10.1080/00207543.2015.1087655,1cjmt3iH-0av6FDI21U-GsTj_tkhnwJmgy6IrHepbeU
10.1080/00207543.2015.1102353,2X9TAIFnjrTmIN8c9xij26CjQxvy8Vk6Ns95sP5a1g8
10.1080/00207543.2014.988891,95LvnkxvbLZzqC4KjJ4EcgR_zK871FLIx31jBLeNREQ
10.1080/00207543.2015.1005766,-n4lSCjRH3fONZX7ag6VRNkH_MZXnTaL4lsv2o3VraQ
10.1080/00207543.2015.1005875,20PWJ-Xvlp-pulNfMzyVeJSQur2885IXCamGbD7IdMg
10.1080/00207543.2015.1100766,EXKLhkOwUpVivCi5RnyAHyTT1dph3Vczw-9Juc_PZMo
10.1080/00207543.2014.944281,95nPtFCW6uVoSziwyEaiglUTrxgQrtlVWgiEoUxjYi4
10.1080/00207543.2014.957877,5BvRhgfPsgKIkRSpeWuOXOctD954AZ-_GTCdZb_ReIY
10.1080/00207543.2014.961208,-28nF-FgLnWkISoCX__QIjCNNMcE0hCVskHbK9xpKQ4
10.1080/00207543.2015.1018450,4rI8axF-1cO-YCwrcRIfGZe8BTa_SldOW0Y2pnxGBR4
10.1080/00207543.2015.1055343,JFELrflVFg9ycMtFn0BK_sLNdcFyokgaff2JeyxgXlc
10.1080/00207543.2015.1058981,FruFabmih8x_CrJl7nDqB73u4eVKw9U2esUtHF-OEIM
10.1080/00207543.2015.1055893,1qt052girLpk9daYJZLrPhA2BQYNq1U3KMZfbBlJ3ys
10.1080/00207543.2016.1133115,72ToOlTBYS-Xozci_cAfztUIHf4_JeyR8_vBlB2YHu8
10.1080/00207543.2014.930996,3qjZyJ-v9t8LbaiyFAvsW6MmBKfRIX3IaJWKMDOOCpo
10.1080/00207543.2014.997012,0S1M0202aDlCgG2hTILozys00BSIGxQV5UfoP3HpguY
10.1080/00207543.2014.986303,4uFFltK8cauiTEQWi06DGC7rF_URnyYIwozxT-nWHEM
10.1080/00207543.2014.988890,48rgR7YjhfeR4-VtBSxqtAPVIxTpCFSAqMEWciKEwlA
10.1080/00207543.2014.937013,1DvrP_NnQLqvAHAzrbwDi6fiTSwIPxLf-7wltE6wfLc
10.1080/00207543.2014.980456,27CEAOjegn8a9_7Ini3MTM7Zp5f52c5bmNqKeM_GBRQ
10.1080/00207543.2015.1005248,-d74OE3xmfjjNtvQirBike7LwcXy3EDo5f18d8WhpBw
10.1080/00207543.2015.1008107,M7LbRrjZWl3q-3lfIsI8ps_ushjfaeJvXXvvqv_7qZI
10.1080/00207543.2015.1082666,-I3FuJ5eoIYulR-G8M7kw2cZ4pbDipC3TtlP7i9SmdA
10.1080/00207543.2015.1055345,2mkYU2EMVE2450XK305el-lF5CYJsWJXw7knZXqHK7Y
10.1080/00207543.2015.1055350,1wvkjIIVXzg3m352-VvcJjwnFJzp3cpprbRffC5FEwU
10.1080/00207543.2015.1055845,785iZjAg-fkksOlLH8yGj_dx8zhdmOQZUmxWKggpslQ
10.1080/00207543.2015.1056319,9j1LfKjLlVR0hkdrRKMvtHGDbUizLn8hca80bNCLoI4
10.1080/00207543.2015.1056320,0yC8i1gK8W5Eqo3IwxPg6_XgjxfGfxDN3TmoX6W6IWo
10.1080/00207543.2015.1057296,-1L8qRlABaEE0MErRIQx1HtyBl1sslZBEp0pIHcSiBI
10.1080/00207543.2015.1057624,2kyVJ47gFZGUC3XPPAsjnLGYM4AFZQHBX8nrs6f02UU
10.1080/00207543.2015.1059519,0ER8rxe8QQ5AMxcy7N5Y9dDdTPQWBfVXomOS8-6hRew
10.1080/00207543.2015.1061223,-usUEDyMymnnTRPsV17A-cOG8z0636n5FGmMr4NPpy8
10.1080/00207543.2015.1092300,0SwAP5-xwOaIRDC_UCnkKFdfGqt4WUW86GL3TuiuZ9w
10.1080/00207543.2014.899718,0Lu9y3nmWVa57CpK0MlXayd-oc9j3f3Dy2IfoZFM-tE
10.1080/00207543.2014.903346,0uLJ3i5kipEd11lEofTVOduRfDqRVbb35pkoI7IrY0M
10.1080/00207543.2014.910620,-MJdmlM8v3DjLEC7MEwnLwOa3iGuqYica26iDQmXuAc
10.1080/00207543.2014.934400,ASwW0Rd687l0PNyWfSWKtMBvQRJsrOVaxqS5OxglzX4
10.1080/00207543.2014.986296,2bB2AkuP8bWT2TzZTcYU7CtI57UlRvcp7b1q88b1Jtc
10.1080/00207543.2014.991840,FIzsjq1BaH_i69fnopbt7vHCh9yQxM0cxa6qVyKBtqE
10.1080/00207543.2014.999956,6unMkV5DwNBBv9lj5op1FrLpNyRwoubTu0gB4wNXJaM
10.1080/00207543.2015.1093667,4917-c8-RlufvNyl3IppjUcHrL_hXwpYxJSM9I-88lc
10.1080/00207543.2015.1065021,-dMoFCMrqOy-Ziu8OsXt9btmguuaD_AsuGOdBh08_pg
10.1080/00207543.2014.898865,-EMCNTCzLDG2FSZnyeC_FYJljLlqEZCJ5tijaYGKaj4
10.1080/00207543.2014.917215,0l3eA9SRb-yvQ0vaWX7z9trSyOo_lr8yjMCHMD4m-lk
10.1080/00207543.2014.939239,31QOVqxPYOOfLD61UrEdIgkAiZlnD_loZShaPFS3etI
10.1080/00207543.2014.951092,4spJwtKBKx8nQDUNnFXS1_SXLhk90N5O0n3jK3cOP5c
10.1080/00207543.2015.1005762,0kPPXKRcYkw-5PSF455cp999KP4pOCcVKzISkAnxQ_g
10.1080/00207543.2014.931608,5T4ImsTyZMxBPMKSUMtDxR1XfSBxHBAZ5x4oxheJqAo
10.1080/00207543.2014.932928,2phwyPnYM1HjSJMIjqg_TBvtNbbamvRegOsJpxbabWI
10.1080/00207543.2014.932933,PeEsCHTQ92j8GGSbECpV9Nt5h5KqNRov9MDYpUZUSPY
10.1080/00207543.2014.935829,EXgad5x9Qezbfnbs7QdErpbwUA2HK6cF17aDihhNgYM
10.1080/00207543.2014.937010,0ewI70fq5rpTQPoZeRgOyLNsSOUyztYMXPyaLnDR-Yw
10.1080/00207543.2014.958592,Cqo_f-l6QORC6rxis8WDpT3fNTD0S02JOQ-yLG-HLV4
10.1080/00207543.2014.961203,2WH6GoiMImOXn2KL3vPAO8YS1EArKXHk4W6AYcJEnqA
10.1080/00207543.2014.975854,-e9cmoEEdvSxsh610Mvea2Vl5Qh2UnxEszKCmdgYCXs
10.1080/00207543.2014.985449,-WPojS2faNvhgQ3MPGiEcSE1uqdpXwpJiAfMUTA25yE
10.1080/00207543.2015.1005761,4jpuT0wZ7XQJyDw63cJWB9KvtljtbS9Yn7IDc9tJO2Q
10.1080/00207543.2015.1055844,4_SAyG4t9TYrmGEqOt4JTNDdYDiZsHzOxdPM1h02Mpc
10.1080/00207543.2015.1064185,-NFR9k4yTa7BLc2RIEmJTEqazHOGIOQMnUZ1LHYKinM
10.1080/00207543.2015.1010744,1BhDfHFJqR0EN8GKumctrCJExYXZ5ESz_OIVKLFPYIQ
10.1080/00207543.2015.1037935,8b3Xouxz1DZr7OLPX9FhbOaFcn9IjmPbj_R7mBUwRn0
10.1080/00207543.2015.1047979,5Vw5zm3ENJ-rdWZNXnGyNYLw6UcRAkW0FV0fBFT1Xss
10.1080/00207543.2015.1008109,-Dtwq5H5ICi9edb_BUxQxolg15ZapphIERpmWhtUO_4
10.1080/00207543.2015.1010745,9zYZMtl8DOoHcJ-HZkxJ0LYAyLt-kugiyUJIMlJMvWI
10.1080/00207543.2015.1018454,8PHUbq9DGUzg7Bza6_f_HOWoeMgYdi5eAvy5cqkCG8g
10.1080/00207543.2015.1022266,2EOLNhQHuMrEuEOO8Lh-HkmNqT1nZ86ISeuYRHakALs
10.1080/00207543.2015.1027011,0UXWStBc0erwIhY2Z4_1WX1vvG4ZCI5I9v-qNnewXcQ
10.1080/00207543.2015.1027013,BW9yIEhn4RxoWdLQdB2CUBPk_2f8O6hXL5OiG9GlVz8
10.1080/00207543.2015.1034328,3r25HkK-FHeBbHeznciFjHcTPivGU4QJwGehjK8b4F8
10.1080/00207543.2015.1038368,1CtHAOPSQobJaXf085btyaM2FGz6cYGXsD38Kl3km7M
10.1080/00207543.2015.1038369,3013sPl-Y5XSiZBGqqopi1ZtEcAjaAVrOoAbEFqlhiI
10.1080/00207543.2015.1043157,-UwPHFdP-uf-vIGa9tttksrcPv3Q5lgaIm0BwD2Kkt4
10.1080/00207543.2015.1047983,10eyJcyWMs2m61iRcpk_9BRbMsoe5m5JhOxVGEFLFd4
10.1080/00207543.2015.1053577,BC1x_pEFzbGa-Xj5And6jQxXrknhltWHrcCUYFl4XKo
10.1080/00207543.2015.1053578,0a9OutLuyGAmZSMmXx7iC3ApHlt3aKBViZxKGysFTqE
10.1080/00207543.2015.1053580,5Oh0sp3PFGchsiBR2YeO9XOh-yKL-7RLmPlOmiHrTew
10.1080/00207543.2015.1054452,3SEP6ZAYH6kraNpia-YZ4y8ce8gO0gV0RUXDQS53XEM
10.1080/00207543.2014.994077,8OroBvlCNQcufRUCvANh5kotgy-shpVpsCOV7tk8cwM
10.1080/00207543.2014.994714,-i1_9qQgntP7LCKrOA6gDkhLyudb9UhjHGXGkYCQPjc
10.1080/00207543.2015.1020174,-P_fsaNyyeCdkD--UTTkvYsjrPvY-Z3rKFrJ3d2zpVk
10.1080/00207543.2015.1035812,-1nfNpaCnTT1_Md8SCyShvBq3Pe1pfm2Jhqcl6X2jqA
10.1080/00207543.2015.1035813,33PYwhi9GlPqZVX9eSoadOxhu6lxg0FnSFQLcahiGcY
10.1080/00207543.2014.991843,-1gNqJjMRBX8szu6IyJaVMwSU3rcerZFCaKoKhtH9NU
10.1080/00207543.2014.993044,1dFvkgVWtawPvurAH_gRnjrnOU4bkkOE3jpDesCpTdA
