SO,SO_id,DI,dimensions_id
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2017-1152,pub.1103344237
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2017-1149,pub.1103344236
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2017-1147,pub.1103344235
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2017-1146,pub.1103344234
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2017-1134,pub.1103344233
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-12-2017-1296,pub.1100781411
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2016-1082,pub.1100781410
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2016-1067,pub.1100781409
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2017-1210,pub.1100781408
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2017-1207,pub.1100781407
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2017-1198,pub.1100781406
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2017-1176,pub.1100781405
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2017-1161,pub.1100781404
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2017-1143,pub.1100781403
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2017-1139,pub.1100781402
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2017-1118,pub.1100781401
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-12-2016-1097,pub.1091938013
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2016-1079,pub.1091938012
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2016-1053,pub.1091938011
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2016-1043,pub.1091938010
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2017-1184,pub.1091938009
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2017-1172,pub.1091938008
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2017-1136,pub.1091938007
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-02-2017-1125,pub.1091938006
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2017-1113,pub.1091938005
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2017-1107,pub.1091938004
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-12-2016-1100,pub.1090756291
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-12-2016-1096,pub.1090756290
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2016-1074,pub.1090756289
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2016-1069,pub.1090756288
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2016-1042,pub.1090756287
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2016-1036,pub.1090756286
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2016-1034,pub.1090756285
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2016-1028,pub.1090756284
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-02-2015-0842,pub.1090756283
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2017-1117,pub.1090756282
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-12-2016-1098,pub.1085663807
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-12-2015-0958,pub.1085663806
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2015-0898,pub.1085663805
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2016-1041,pub.1085663804
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2016-1025,pub.1085663803
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2015-0865,pub.1085663802
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2016-1012,pub.1085663801
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2016-0994,pub.1085663800
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-02-2016-0978,pub.1085663799
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-02-2016-0975,pub.1085663798
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2015-0919,pub.1084200922
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2015-0913,pub.1084200921
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2016-1068,pub.1084200918
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2015-0909,pub.1084200917
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2016-1052,pub.1084200915
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2016-1050,pub.1084200914
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2015-0894,pub.1084200913
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2016-1044,pub.1084200911
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2016-1030,pub.1084200908
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2016-1010,pub.1084200907
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-02-2016-0977,pub.1084200906
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2015-0926,pub.1084200924
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2015-0924,pub.1084200923
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2014-0807,pub.1084200920
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2014-0803,pub.1084200919
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2015-0908,pub.1084200916
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2015-0893,pub.1084200912
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2015-0889,pub.1084200910
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2015-0869,pub.1084200909
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2016-0964,pub.1084200905
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2015-0846,pub.1048403544
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2015-0840,pub.1043184556
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2015-0900,pub.1043120058
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2015-0929,pub.1041062168
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2015-0838,pub.1039801400
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2015-0931,pub.1030578406
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-12-2014-0826,pub.1026772883
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2015-0916,pub.1023007476
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2015-0873,pub.1022727191
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2013-0656,pub.1017987989
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2015-0848,pub.1002176242
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2015-0853,pub.1052559750
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2014-0817,pub.1049963442
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2015-0923,pub.1042667458
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2015-0837,pub.1033053365
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2014-0797,pub.1029425478
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2015-0854,pub.1020476486
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2016-1022,pub.1018892163
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2014-0779,pub.1016743229
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2014-0802,pub.1014393947
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2015-0887,pub.1007538538
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2015-0947,pub.1002677256
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2014-0760,pub.1053232456
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2015-0857,pub.1044304178
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2014-0784,pub.1040633246
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2015-0862,pub.1030019597
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-02-2014-0739,pub.1025325796
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2015-0871,pub.1021727744
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2013-0674,pub.1005565964
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2014-0786,pub.1001909497
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2013-0722,pub.1000940953
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2014-0749,pub.1048451667
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2013-0667,pub.1040026969
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2013-0687,pub.1031215558
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2014-0805,pub.1030786652
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2013-0717,pub.1028621920
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2013-0651,pub.1018576788
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2014-0753,pub.1017991247
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2014-0768,pub.1015799607
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2014-0774,pub.1012499998
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2013-0690,pub.1050006012
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-12-2014-0830,pub.1049259574
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2013-0697,pub.1048929610
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-12-2013-0728,pub.1036850066
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2012-0625,pub.1025641566
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2012-0547,pub.1022842024
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-02-2014-0741,pub.1019206455
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-02-2014-0743,pub.1013213745
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2014-0744,pub.1009586043
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2013-0692,pub.1052019807
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2013-0686,pub.1043253636
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2012-0563,pub.1042815343
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2013-0716,pub.1034229269
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2014-0789,pub.1020133763
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2011-0521,pub.1016602641
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2012-0596,pub.1015640838
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2012-0564,pub.1010153341
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2013-0721,pub.1005096950
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2013-0650,pub.1000626679
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2015-0866,pub.1061018604
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2014-0781,pub.1051351539
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2015-0855,pub.1050819479
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2014-0796,pub.1047682326
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2014-0793,pub.1041213839
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2014-0821,pub.1038831151
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2014-0822,pub.1033630310
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2014-0754,pub.1021837305
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2014-0809,pub.1017746770
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2014-0823,pub.1016205265
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2012-0585,pub.1051660508
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2013-0638,pub.1049560664
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2012-0614,pub.1046357707
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2012-0595,pub.1038616975
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2012-0627,pub.1029216339
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2013-0645,pub.1027460389
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2012-0617,pub.1025928264
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2012-0586,pub.1007531166
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2014-0747,pub.1004969296
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2011-0519,pub.1050392167
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2014-0812,pub.1048648352
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2013-0685,pub.1043812464
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2013-0654,pub.1033228675
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2012-0588,pub.1030514653
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2012-0584,pub.1027921540
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2013-0695,pub.1016858203
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2012-0542,pub.1010122626
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2013-0677,pub.1009087356
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2014-0794,pub.1061018605
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2013-0663,pub.1053618247
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2013-0708,pub.1050166301
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2013-0675,pub.1048306708
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2013-0684,pub.1036027449
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2013-0676,pub.1028094583
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2013-0671,pub.1007685435
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2013-0682,pub.1000163394
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2012-0587,pub.1042549617
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2013-0662,pub.1040846749
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2012-0593,pub.1032618607
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-04-2012-0582,pub.1017881495
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2012-0541,pub.1016342863
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2012-0609,pub.1016093450
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-01-2012-0548,pub.1012257333
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2014-003,pub.1061018603
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2014-002,pub.1061018602
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2011-0515,pub.1049236890
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2012-0562,pub.1038039763
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2011-0527,pub.1032208187
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2011-0529,pub.1027759465
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2011-0500,pub.1023252458
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-05-2012-0590,pub.1019398402
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2011-0520,pub.1010898083
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-10-2010-0456,pub.1007538995
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2014-001,pub.1061018601
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-09-2011-0513,pub.1049919104
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2010-0446,pub.1045234149
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-11-2011-0526,pub.1026427285
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-07-2010-0441,pub.1022945710
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-06-2011-0493,pub.1019484914
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-03-2012-0568,pub.1018363821
International Journal of Organizational Analysis,jour.1142609,10.1108/ijoa-08-2011-0505,pub.1001463113
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-02-2018-0004,pub.1110156259
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-08-2017-0047,pub.1108062776
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-10-2017-0057,pub.1108062777
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-07-2017-0035,pub.1107971121
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-04-2017-0020,pub.1107690810
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-04-2018-0025,pub.1107651509
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-10-2016-0053,pub.1106959252
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-07-2017-0042,pub.1106933638
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-11-2017-0067,pub.1105861285
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-05-2016-0027,pub.1106071648
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-12-2017-0074,pub.1105887781
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-07-2017-0040,pub.1105887780
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-12-2016-0067,pub.1105577787
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-11-2017-0065,pub.1105536876
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-06-2016-0028,pub.1105399767
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-09-2017-0049,pub.1105237585
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-02-2017-0007,pub.1105237584
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-04-2017-0018,pub.1105229616
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-07-2017-0038,pub.1104635490
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-07-2016-0037,pub.1104635489
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-02-2017-0009,pub.1104586565
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-03-2017-0010,pub.1104571002
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-05-2017-0022,pub.1104439417
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-11-2016-0063,pub.1101010480
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-11-2016-0058,pub.1101010479
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-10-2016-0055,pub.1101010478
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-09-2016-0052,pub.1101010477
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-09-2016-0046,pub.1101010476
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-08-2016-0044,pub.1101010475
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-04-2017-0019,pub.1101010474
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-10-2016-0054,pub.1091964865
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-09-2016-0047,pub.1091964864
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-07-2016-0039,pub.1091964863
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-07-2016-0036,pub.1091964862
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-06-2016-0032,pub.1091964861
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-06-2016-0031,pub.1091964860
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-12-2015-0057,pub.1090966815
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-09-2016-0048,pub.1090966814
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-08-2016-0041,pub.1090966813
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-08-2016-0040,pub.1090966812
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-07-2016-0034,pub.1090966811
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-03-2016-0016,pub.1090966810
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-06-2016-0029,pub.1085329574
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-11-2016-0061,pub.1085329581
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-10-2016-0056,pub.1085329577
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-08-2016-0043,pub.1085329572
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-03-2017-0014,pub.1085329565
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-12-2016-0064,pub.1085329564
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-09-2016-0049,pub.1085329562
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-03-2017-0012,pub.1085329575
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-12-2015-0060,pub.1084604817
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-11-2015-0054,pub.1084604816
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-10-2015-0049,pub.1084604815
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-09-2016-0051,pub.1084604814
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-05-2015-0018,pub.1084604813
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-04-2016-0023,pub.1084604812
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-01-2016-0009,pub.1084604811
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-05-2015-0016,pub.1048798175
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-02-2016-0012,pub.1047209765
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-06-2015-0029,pub.1043271630
International Journal of Pharmaceutical and Healthcare Marketing,jour.1038809,10.1108/ijphm-06-2015-0028,pub.1041498572
