SO,SO_id,DI,dimensions_id
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2016.04.004,pub.1015713599
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2016.04.003,pub.1014081052
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.10.001,pub.1008563391
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2016.06.001,pub.1007475952
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.10.002,pub.1053196974
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.12.001,pub.1050319619
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.12.002,pub.1044912946
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2016.01.001,pub.1044162756
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.006,pub.1036342107
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2016.02.001,pub.1033895482
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.11.001,pub.1031148159
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.11.003,pub.1028067575
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.004,pub.1027911985
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.09.003,pub.1025111477
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2016.03.002,pub.1024040516
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.12.003,pub.1022635616
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.005,pub.1021320598
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.08.003,pub.1021315312
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.09.004,pub.1009766601
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2016.03.001,pub.1005676418
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.10.004,pub.1004280967
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2016.01.002,pub.1004083604
Journal of Accounting and Economics,jour.1138469,10.1016/s0165-4101(16)00015-x,pub.1033134925
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.11.002,pub.1048846647
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.01.004,pub.1044450851
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.01.005,pub.1043241332
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.06.001,pub.1041261094
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.06.002,pub.1031570862
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.001,pub.1026138891
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.04.001,pub.1025651036
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.04.002,pub.1017229663
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.06.003,pub.1010564913
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.03.005,pub.1007871582
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.08.004,pub.1001371499
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.003,pub.1000273255
Journal of Accounting and Economics,jour.1138469,10.1016/s0165-4101(15)00083-x,pub.1043675812
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.009,pub.1051530118
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.08.005,pub.1050862184
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.007,pub.1048706697
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.09.001,pub.1044441141
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.002,pub.1043676605
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.09.002,pub.1042474355
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.08.001,pub.1030502265
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.08.002,pub.1023982143
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.10.003,pub.1020427390
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.010,pub.1019575707
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.07.008,pub.1015369414
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.08.006,pub.1000306598
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.07.001,pub.1041266273
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.09.005,pub.1035193349
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.03.003,pub.1025680801
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.03.001,pub.1024559825
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.001,pub.1020535723
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.002,pub.1019924528
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.02.004,pub.1017054688
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.03.002,pub.1014787408
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.03.004,pub.1013880255
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.02.003,pub.1009189975
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.02.002,pub.1053392971
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.12.001,pub.1053049378
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.02.001,pub.1040522284
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.09.008,pub.1039296867
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.003,pub.1028297895
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.01.002,pub.1023418254
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.01.003,pub.1016795703
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.007,pub.1007369461
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2015.01.001,pub.1005495817
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.11.003,pub.1043894372
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.11.004,pub.1040393129
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.09.007,pub.1033174667
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.11.002,pub.1032788184
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.09.006,pub.1026885406
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.11.001,pub.1026063665
Journal of Accounting and Economics,jour.1138469,10.1016/s0165-4101(14)00069-x,pub.1028711287
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.09.003,pub.1034902651
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.005,pub.1031545113
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.008,pub.1027840799
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.004,pub.1027665359
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.09.001,pub.1016723949
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.09.004,pub.1014530876
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.009,pub.1012449297
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.006,pub.1009100622
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.09.002,pub.1005495644
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.08.010,pub.1000157525
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.06.001,pub.1049349741
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2014.06.004,pub.1040869093
