SO,SO_id,DI,dimensions_id
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2016010101,pub.1071877867
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2015070104,pub.1071877864
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2015070103,pub.1071877863
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2015070102,pub.1071877862
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2015070101,pub.1071877861
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2015010104,pub.1071877859
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2015010103,pub.1071877858
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2015010102,pub.1071877857
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2015010101,pub.1071877856
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014100104,pub.1071877853
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014100103,pub.1071877852
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014100102,pub.1071877851
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014100101,pub.1033787871
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014070104,pub.1052241944
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014070101,pub.1041168377
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014070102,pub.1015125716
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014070103,pub.1014291980
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014070105,pub.1010994876
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014040102,pub.1042028420
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014040103,pub.1012835839
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014040101,pub.1004946961
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014040104,pub.1004710190
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014010105,pub.1053159195
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014010103,pub.1040911484
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014010101,pub.1033326207
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014010102,pub.1031880567
International Journal of Business Intelligence Research,jour.1146401,10.4018/ijbir.2014010104,pub.1001580210
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.098309,pub.1112788810
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.098307,pub.1112788809
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.098306,pub.1112788808
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.098305,pub.1112788807
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.098301,pub.1112788806
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10019704,pub.1112595351
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10019699,pub.1112595350
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10019698,pub.1112595349
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10019696,pub.1112595348
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10019691,pub.1112595347
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.093326,pub.1105839272
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.093321,pub.1105839271
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.093320,pub.1105839270
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.093319,pub.1105839269
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10014524,pub.1105401793
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10014520,pub.1105401792
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10014519,pub.1105401791
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10014479,pub.1105401790
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2018.10012518,pub.1103554058
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.091330,pub.1103647264
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.091328,pub.1103647263
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.091321,pub.1103647262
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.091316,pub.1103647261
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10012519,pub.1103554057
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10012515,pub.1103554056
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10012512,pub.1103554055
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.089059,pub.1100221322
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.089044,pub.1100221321
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.089035,pub.1100221320
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.089034,pub.1100221319
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10010055,pub.1100142565
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10010018,pub.1100134859
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10010001,pub.1100134858
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10010000,pub.1100134857
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.085493,pub.1090998043
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.085492,pub.1090998042
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.085491,pub.1090998041
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.085487,pub.1090998040
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10006307,pub.1090796467
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10006306,pub.1090796466
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10006305,pub.1090796465
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10006300,pub.1090796464
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.083880,pub.1085291177
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.083884,pub.1085291176
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.083885,pub.1085291175
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.083886,pub.1085291174
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.083888,pub.1085291173
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10004464,pub.1084792932
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10004461,pub.1084792931
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10004460,pub.1084792930
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10004459,pub.1084792929
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2017.10004453,pub.1084792928
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.10002329,pub.1067439202
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.10002317,pub.1067439201
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.10002315,pub.1067439200
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.10002314,pub.1067439199
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.10000212,pub.1067439198
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.081291,pub.1067439197
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.081290,pub.1067439196
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.081289,pub.1067439195
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.081288,pub.1067439194
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.078565,pub.1067439193
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.078564,pub.1067439192
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.078563,pub.1067439191
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.078562,pub.1067439190
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.077167,pub.1067439189
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.077166,pub.1067439188
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.077165,pub.1067439187
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.077163,pub.1067439186
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.076003,pub.1067439185
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.076000,pub.1067439184
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.075999,pub.1067439183
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2016.075998,pub.1067439182
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.073777,pub.1067439181
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.073770,pub.1067439180
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.073769,pub.1067439179
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.073768,pub.1067439178
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.071611,pub.1067439177
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.071610,pub.1067439176
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.071609,pub.1067439175
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.071601,pub.1067439174
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.071600,pub.1067439173
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.069939,pub.1067439172
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.069924,pub.1067439171
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.069920,pub.1067439170
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.069919,pub.1067439169
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.069907,pub.1067439168
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.068137,pub.1067439167
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.068136,pub.1067439166
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.068133,pub.1067439165
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.068132,pub.1067439164
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.068126,pub.1067439163
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2015.068125,pub.1067439162
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065279,pub.1067439161
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065278,pub.1067439160
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065275,pub.1067439159
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065274,pub.1067439158
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065273,pub.1067439157
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065272,pub.1067439156
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065271,pub.1067439155
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065269,pub.1067439154
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065268,pub.1067439153
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065267,pub.1067439152
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.065266,pub.1067439151
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.062466,pub.1067439150
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.062465,pub.1067439149
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.062464,pub.1067439148
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.062463,pub.1067439147
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.062462,pub.1067439146
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.058897,pub.1067439145
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.058894,pub.1067439144
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.058893,pub.1067439143
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.058892,pub.1067439142
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.058891,pub.1067439141
International Journal of Business Performance and Supply Chain Modelling,jour.1146097,10.1504/ijbpscm.2014.058890,pub.1067439140
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.095095,pub.1107506799
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.095093,pub.1107506798
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.095078,pub.1107506797
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.095076,pub.1107506796
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.095069,pub.1107506795
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.095062,pub.1107506794
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.092761,pub.1105246243
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.092760,pub.1105246242
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.092759,pub.1105246241
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.092758,pub.1105246240
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.092757,pub.1105246239
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.092756,pub.1105246238
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.092755,pub.1105246237
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10013732,pub.1104981961
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10013739,pub.1104572321
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10013735,pub.1104572320
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10013723,pub.1104572319
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10013721,pub.1104572318
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.090702,pub.1101857500
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.090701,pub.1101857499
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.090700,pub.1101857498
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.090689,pub.1101857497
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.090687,pub.1101857496
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.090686,pub.1101857495
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10011853,pub.1101689217
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10011850,pub.1101689216
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10011849,pub.1101689215
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10011848,pub.1101689214
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10011847,pub.1101689213
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10011846,pub.1101689212
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10011845,pub.1101689211
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10010274,pub.1100338919
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10010271,pub.1100338918
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10010268,pub.1100338917
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10010265,pub.1100338916
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10010263,pub.1100338915
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10010262,pub.1100338914
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10010169,pub.1100221318
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.088489,pub.1099796489
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.088490,pub.1099796487
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.088491,pub.1099796485
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.088492,pub.1099796484
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.088493,pub.1099796482
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.088494,pub.1099796480
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.088495,pub.1099796478
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10008954,pub.1092643395
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10008953,pub.1092643394
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10008952,pub.1092643393
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10008951,pub.1092643392
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10008950,pub.1092643391
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10008949,pub.1092643390
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2018.10008948,pub.1092643389
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.087117,pub.1092126380
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.087116,pub.1092126379
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.087111,pub.1092126378
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.087106,pub.1092126377
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.087103,pub.1092126376
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10007483,pub.1091452710
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10007481,pub.1091452709
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10007478,pub.1091452708
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10007477,pub.1091452707
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10007476,pub.1091452706
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.084857,pub.1090507793
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.084856,pub.1090507792
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.084855,pub.1090507791
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.084854,pub.1090507790
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.084853,pub.1090507789
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.084850,pub.1090507788
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10002574,pub.1087150653
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10002573,pub.1087150652
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10002570,pub.1087150651
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10002610,pub.1087146492
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10002609,pub.1087146491
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10002608,pub.1087146490
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10004096,pub.1084319917
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10004094,pub.1084319916
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10004092,pub.1084319915
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10004091,pub.1084319914
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10004090,pub.1084319913
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10004087,pub.1084319912
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.083077,pub.1084319911
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.083076,pub.1084319910
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.083075,pub.1084319909
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.083071,pub.1084319908
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.083070,pub.1084319907
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.083069,pub.1084319906
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10001265,pub.1067439042
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10001263,pub.1067439041
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10001261,pub.1067439040
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10001260,pub.1067439039
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.10001258,pub.1067439038
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.080849,pub.1067439037
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.080846,pub.1067439036
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.080842,pub.1067439035
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.080841,pub.1067439034
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2017.080840,pub.1067439033
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.10000040,pub.1067439032
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.079280,pub.1067439031
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.079279,pub.1067439030
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.079278,pub.1067439029
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.079274,pub.1067439028
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.079273,pub.1067439027
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.079271,pub.1067439026
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.077250,pub.1067439025
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.077248,pub.1067439024
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.077246,pub.1067439023
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.077245,pub.1067439022
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.077244,pub.1067439021
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.077243,pub.1067439020
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.075590,pub.1067439019
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.075553,pub.1067439018
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.075549,pub.1067439017
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.075545,pub.1067439016
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.075537,pub.1067439015
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.075536,pub.1067439014
International Journal of Business Performance Management,jour.1141718,10.1504/ijbpm.2016.075535,pub.1067439013
