SO,SO_id,DI,dimensions_id
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1269000,pub.1084160334
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1268114,pub.1084160333
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1370196,pub.1091654693
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1368607,pub.1091654692
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1368472,pub.1091654691
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1368010,pub.1091654690
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1333411,pub.1091332137
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1319806,pub.1091260866
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1318359,pub.1086055809
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1322947,pub.1085634431
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1318360,pub.1085369740
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1313217,pub.1084783213
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1273828,pub.1084160337
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1271316,pub.1058316870
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1346156,pub.1090637752
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1345540,pub.1090637750
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1345731,pub.1090637751
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1342234,pub.1090637749
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1313728,pub.1090637748
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1333412,pub.1086004472
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1313727,pub.1085917176
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1313731,pub.1085783240
Review of African Political Economy,jour.1027711,10.1080/03056244.2017.1318361,pub.1085330258
Review of African Political Economy,jour.1027711,10.1080/03056244.2016.1273827,pub.1084160336
