SO,SO_id,DI,dimensions_id
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12074,pub.1030667016
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12083,pub.1019002756
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12079,pub.1011581388
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12080,pub.1007546068
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12082,pub.1034803645
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12078,pub.1031672863
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12077,pub.1029462063
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12066,pub.1016585257
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12081,pub.1016567892
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12072,pub.1004342175
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12076,pub.1017168236
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12073,pub.1052044309
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12063,pub.1050988874
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12075,pub.1028210610
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12064,pub.1021432726
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12071,pub.1017053450
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12069,pub.1006864092
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12067,pub.1042389824
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12070,pub.1042290618
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12068,pub.1017520074
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12065,pub.1003664692
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12062,pub.1032042028
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12059,pub.1022104506
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12061,pub.1008472092
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12060,pub.1007271697
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12048,pub.1044889807
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12058,pub.1043966144
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12056,pub.1043457192
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12036,pub.1038784711
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12035,pub.1023712300
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12057,pub.1037119987
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12052,pub.1039146591
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12032,pub.1051363914
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12054,pub.1042335848
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12055,pub.1040314461
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12044,pub.1029790608
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12050,pub.1024718670
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12020,pub.1021894495
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12015,pub.1005190094
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12053,pub.1004727474
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12041,pub.1001779047
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12049,pub.1043017989
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12051,pub.1010877833
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12047,pub.1004395458
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12045,pub.1033028782
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12042,pub.1039209916
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12046,pub.1032702770
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12037,pub.1022390091
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12022,pub.1019028306
Journal of Supply Chain Management,jour.1022285,10.1111/jscm.12043,pub.1003291728
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2017-0123,pub.1110956923
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2018-337,pub.1107557787
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2018-0042,pub.1105861253
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2018-0048,pub.1105722687
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2018-0041,pub.1105722686
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2018-0014,pub.1105672586
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2018-0040,pub.1105523146
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2018-0049,pub.1105508864
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2018-0038,pub.1105368047
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2018-0045,pub.1105157755
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2018-0133,pub.1107504242
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2018-336,pub.1106161427
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2017-0215,pub.1105861255
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2017-0092,pub.1105590339
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2017-0084,pub.1105577747
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2017-0159,pub.1105181914
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2017-0272,pub.1105157761
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2017-0201,pub.1105157759
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2017-0211,pub.1105073162
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2017-0210,pub.1105073161
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2017-0306,pub.1104413439
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2017-0214,pub.1104413438
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2017-0209,pub.1104413437
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2016-0139,pub.1105020667
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2017-0148,pub.1104999216
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2016-0078,pub.1104999214
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2016-0232,pub.1104570970
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2017-0058,pub.1104413436
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0214,pub.1104318385
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2017-0139,pub.1104307423
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2017-0102,pub.1104307422
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2017-0016,pub.1104307421
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2017-0015,pub.1104307420
